applist,cri,cric,cricbuzz,cricguru,crick,cricke,cricket,GETX,goog,grt,jntuk,joke,jokes,lovestory,message,monitor,news,omegle,score,scr,smsbox,smsfun,t20,TA2012011107,triv,VTU,vturesult,wikipedia,word
0,760,0,1,0,0,31,6772,0,0,0,0,9,0,2,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0
